Player Name,Mat,Inn,NO,Runs,HS,Ave,Balls,SR,100,50,0,4s,6s
Yuvraj Singh (INDIA),10,9,1,224,72,28,26.2,141.77,0,1,0,11,16
Umar Akmal (PAK),16,14,3,222,43,20.18,33.5,109.35,0,0,2,18,5
Shoaib Malik (PAK),16,13,5,215,57,26.87,36.5,97.28,0,1,1,16,4
RD Berrington (SCOT),5,5,0,212,100,42.4,23.0,153.62,1,0,1,26,6
WTS Porterfield (IRE),13,13,2,212,56,19.27,26.2,134.17,0,1,3,28,6
Shakib Al Hasan (BDESH),8,8,0,209,84,26.12,25.2,137.5,0,2,1,27,3
HM Amla (SA),10,10,2,208,47,26,27.0,128.39,0,0,1,27,3
KS Williamson (NZ),12,11,2,206,48,22.88,29.0,118.39,0,0,0,19,3
TM Dilshan (SL),11,11,1,204,76,20.4,31.0,109.67,0,1,3,21,4
GJ Bailey (AUS),13,10,3,203,63,29,25.1,134.43,0,1,0,17,8
DR Smith (WI),7,7,0,199,70,28.42,24.1,137.24,0,2,0,17,14
KC Sangakkara (SL),10,9,1,197,44,24.62,25.5,127.09,0,0,0,22,1
F du Plessis (SA),7,7,1,192,65,32,23.4,135.21,0,2,0,21,3
LRPL Taylor (NZ),8,8,4,186,62,46.5,23.3,131.91,0,1,0,14,5
C Kieswetter (ENG),11,11,0,180,50,16.36,29.1,102.85,0,1,2,15,8
AB de Villiers (SA),11,10,1,178,39,19.77,26.1,113.37,0,0,0,13,4
Mohammad Shahzad (AFG),5,5,0,177,77,35.4,24.5,118.79,0,2,0,20,2
Imran Nazir (PAK),9,9,0,176,72,19.55,22.3,130.37,0,1,1,27,3
Mahmudullah (BDESH),9,8,1,164,64,23.42,22.3,121.48,0,1,1,11,8
MR Swart (NL),6,6,0,158,61,26.33,21.2,123.43,0,2,0,13,4
JH Kallis (SA),9,7,3,154,61,38.5,21.5,117.55,0,1,0,16,3
AN Kervezee (NL),4,4,1,154,58,51.33,22.3,114.07,0,2,0,5,4
MS Wade (AUS),13,8,1,153,72,21.85,22.4,112.5,0,1,0,8,5
KJ Coetzer (SCOT),5,5,0,149,62,29.8,24.2,102.05,0,1,0,11,5
Kamran Akmal (PAK),11,11,3,144,43,18,20.1,119,0,0,1,15,2
JC Buttler (ENG),14,13,6,143,33,20.42,17.5,133.64,0,0,0,8,7
H Davids (SA),3,3,0,143,68,47.66,17.0,140.19,0,2,0,17,4
JM Bairstow (ENG),12,10,3,142,60,20.28,23.2,101.42,0,1,0,11,3
KJ O'Brien (IRE),13,11,2,142,35,15.77,22.5,103.64,0,0,3,12,5
H Masakadza (ZIM),4,4,0,141,62,35.25,19.4,119.49,0,2,0,10,7
Nasir Hossain (BDESH),9,7,2,140,50,28,18.0,129.62,0,2,0,14,3
CS MacLeod (SCOT),5,5,0,138,57,27.6,16.3,139.39,0,2,0,15,3
SR Patel (ENG),11,8,1,133,67,19,18.3,119.81,0,1,1,12,4
Shahid Afridi (PAK),13,12,2,132,52,13.2,16.0,137.5,0,1,2,14,3
TLW Cooper (NL),6,6,0,123,60,20.5,16.2,125.51,0,1,1,9,5
T Mishra (KENYA),5,5,0,120,37,24,19.5,100.84,0,0,0,9,2
JL Ontong (SA),8,6,0,119,48,19.83,11.2,175,0,0,0,4,10
Mohammad Ashraful (BDESH),6,6,0,118,38,19.66,20.5,94.4,0,0,0,15,0
RG Sharma (INDIA),13,9,4,116,55,23.2,14.5,130.33,0,1,1,9,2
Mushfiqur Rahim (BDESH),9,8,1,115,37,16.42,17.0,112.74,0,0,0,4,7
AM Rahane (INDIA),5,5,0,113,42,22.6,16.4,113,0,0,0,9,4
KP Pietersen (ENG),3,3,1,112,62,56,14.2,130.23,0,1,0,13,2
F Behardien (SA),9,6,3,109,31,36.33,14.0,129.76,0,0,0,10,2
CO Obuya (KENYA),5,5,0,108,50,21.6,15.5,113.68,0,1,1,10,1
RS Bopara (ENG),6,6,0,107,59,17.83,16.3,108.08,0,1,0,6,2
BMAJ Mendis (SL),9,7,2,105,43,21,15.3,112.9,0,0,0,9,2
AD Mathews (SL),11,7,2,102,31,20.4,17.4,96.22,0,0,0,7,1
Ziaur Rahman (BDESH),9,7,3,100,40,25,11.1,149.25,0,0,1,3,9
E Chigumbura (ZIM),4,4,1,96,48,32,10.0,160,0,0,1,9,5
HDRL Thirimanne (SL),11,7,1,95,30,15.83,13.2,118.75,0,0,0,11,1
Karim Sadiq (AFG),5,5,0,94,36,18.8,13.1,118.98,0,0,0,12,2
DJ Hussey (AUS),7,6,0,89,42,14.83,13.4,108.53,0,0,1,3,5
NLTC Perera (SL),11,9,4,85,32,17,9.5,144.06,0,0,1,5,5
Gulbadin Naib (AFG),5,5,1,84,44,21,12.5,109.09,0,0,0,5,6
Samiullah Shinwari (AFG),5,5,1,84,61,21,11.1,125.37,0,1,0,6,4
BRM Taylor (ZIM),4,4,1,82,75,27.33,9.0,151.85,0,1,1,6,3
V Sehwag (INDIA),5,5,0,81,29,16.2,11.1,120.89,0,0,0,9,2
CL White (AUS),9,7,2,80,22,16,13.2,100,0,0,1,6,2
DJG Sammy (WI),13,8,2,79,26,13.16,11.0,119.69,0,0,0,7,1
Ahmed Shehzad (PAK),4,4,0,78,36,19.5,14.0,92.85,0,0,0,8,2
CA Ingram (SA),2,2,0,78,78,39,8.4,150,0,1,1,8,3
JA Morkel (SA),11,8,5,78,17,26,9.1,141.81,0,0,0,3,5
JDP Oram (NZ),7,6,2,78,27,19.5,8.5,147.16,0,0,0,9,2
NJ O'Brien (IRE),4,4,0,75,25,18.75,12.5,97.4,0,0,0,4,2
Mudassar Bukhari (NL),6,6,1,73,28,14.6,8.5,137.73,0,0,0,5,3
NR Kumar (CAN),4,4,0,73,38,18.25,12.1,100,0,0,0,7,1
SJ Myburgh (NL),4,4,0,73,36,18.25,12.1,100,0,0,0,9,2
PL Mommsen (SCOT),5,5,1,72,26,18,10.3,114.28,0,0,1,8,0
DAJ Bracewell (NZ),11,7,4,70,21,23.33,9.0,129.62,0,0,1,5,3
DM Bravo (WI),4,3,0,69,41,23,10.3,109.52,0,0,0,7,3
Umar Gul (PAK),15,7,1,69,32,11.5,9.4,118.96,0,0,0,5,5
Misbah-ul-Haq (PAK),3,3,1,67,28,33.5,13.4,81.7,0,0,0,4,1
Mohammad Nabi (AFG),5,5,0,67,31,13.4,7.2,152.27,0,0,0,5,3
PW Borren (NL),6,6,0,66,16,11,12.2,89.18,0,0,0,5,1
R Gunasekera (CAN),4,4,0,66,26,16.5,12.4,86.84,0,0,0,6,2
NL McCullum (NZ),15,10,1,66,17,7.33,11.4,94.28,0,0,2,3,2
Nawroz Mangal (AFG),5,5,0,66,26,13.2,10.2,106.45,0,0,1,4,2
RR Patel (KENYA),5,5,0,65,27,13,9.3,114.03,0,0,0,4,4
DA Miller (SA),3,2,0,61,33,30.5,5.3,184.84,0,0,0,6,2
DT Johnston (IRE),12,5,3,59,24,29.5,6.1,159.45,0,0,0,3,3
MJ Lumb (ENG),3,3,0,56,50,18.66,8.0,116.66,0,1,0,7,2
RJ Peterson (SA),11,5,3,56,32,28,7.2,127.27,0,0,1,8,0
GP Swann (ENG),12,5,3,56,34,28,7.4,121.73,0,0,1,7,1
DF Watts (SCOT),3,3,0,56,33,18.66,8.1,114.28,0,0,0,3,1
Mashrafe Mortaza (BDESH),7,4,1,55,30,18.33,4.5,189.65,0,0,0,1,6
Asad Shafiq (PAK),3,3,0,54,34,18,9.0,100,0,0,0,5,0
AA Obanda (KENYA),5,5,1,54,35,13.5,6.2,142.1,0,0,1,7,2
AR Cusack (IRE),7,4,1,52,22,17.33,7.3,115.55,0,0,0,8,0
JD Ryder (NZ),1,1,0,52,52,52,7.0,123.8,0,1,0,5,2
RG Aga (KENYA),5,5,0,51,25,10.2,10.4,79.68,0,0,0,3,0
HS Baidwan (CAN),4,4,0,48,21,12,6.4,120,0,0,1,4,1
TG Southee (NZ),12,5,2,48,23,16,6.1,129.72,0,0,0,4,2
Awais Zia (PAK),3,3,0,47,23,15.66,8.4,90.38,0,0,0,2,3
TN de Grooth (NL),6,6,4,47,22,23.5,7.3,104.44,0,0,0,4,0
CR Ervine (ZIM),2,2,0,47,37,23.5,8.5,88.67,0,0,0,4,1
DO Obuya (KENYA),4,4,0,46,28,11.5,12.5,59.74,0,0,0,2,0
AS Hansra (CAN),4,4,0,45,30,11.25,9.2,80.35,0,0,0,2,2
S Matsikenyeri (ZIM),2,2,0,43,32,21.5,6.1,116.21,0,0,0,2,3
Junaid Siddiqui (CAN),4,4,2,42,21,21,5.1,135.48,0,0,0,2,2
LMP Simmons (WI),3,3,1,42,18,21,5.3,127.27,0,0,0,3,2
W Barresi (NL),6,6,0,41,14,6.83,10.0,68.33,0,0,1,3,0
JH Stander (SCOT),5,5,1,41,21,10.25,6.0,113.88,0,0,2,2,1
GJ Maxwell (AUS),7,4,1,39,27,13,6.2,102.63,0,0,0,3,1
IK Pathan (INDIA),8,2,0,39,31,19.5,6.2,102.63,0,0,0,3,1
R Flannigan (SCOT),4,4,1,38,18,12.66,5.3,115.15,0,0,1,4,0
TWM Latham (NZ),3,3,0,38,19,12.66,5.5,108.57,0,0,0,3,0
JF Mooney (IRE),8,6,3,38,16,12.66,6.3,97.43,0,0,0,5,0
Abdul Razzaq (PAK),4,3,1,37,22,18.5,7.4,80.43,0,0,0,3,1
AJ Finch (AUS),1,1,0,36,36,36,3.5,156.52,0,0,0,6,0
AD Poynter (IRE),5,3,1,36,23,18,5.2,112.5,0,0,0,3,1
TGJ Gruijters (NL),4,3,2,35,21,35,4.3,129.62,0,0,0,2,1
AD Russell (WI),7,4,2,35,19,17.5,4.2,134.61,0,0,1,2,2
EMDY Munaweera (SL),3,3,1,34,17,17,6.1,91.89,0,0,0,4,0
C Munro (NZ),3,3,1,34,23,17,5.5,97.14,0,0,0,4,0
KMDN Kulasekara (SL),10,4,2,33,26,16.5,4.2,126.92,0,0,1,4,1
R Ashwin (INDIA),12,3,2,32,16,32,5.1,103.22,0,0,0,2,1
TG Gordon (CAN),3,3,0,32,23,10.66,6.1,86.48,0,0,0,3,0
DI Allan (KENYA),5,5,0,31,17,6.2,9.2,55.35,0,0,0,4,0
SCJ Broad (ENG),12,5,2,30,18,10,6.0,83.33,0,0,0,1,0
Q de Kock (SA),3,3,2,30,28,30,4.3,111.11,0,0,0,5,0
LD Chandimal (SL),4,3,0,29,12,9.66,7.2,65.9,0,0,0,1,0
NG Jones (IRE),4,3,2,28,14,28,4.0,116.66,0,0,1,0,2
H Patel (CAN),4,4,0,28,16,7,7.3,62.22,0,0,1,0,0
Yasir Arafat (PAK),6,4,0,28,15,7,6.2,73.68,0,0,0,1,1
T Taibu (ZIM),2,1,0,27,27,27,4.0,112.5,0,0,0,3,0
NN Odhiambo (KENYA),4,4,0,26,13,6.5,5.2,81.25,0,0,0,3,0
WD Parnell (SA),5,2,1,26,22,26,3.5,113.04,0,0,0,3,1
RA Bhatti (CAN),4,4,1,25,11,8.33,6.1,67.56,0,0,1,1,0
Junaid Siddique (BDESH),2,2,0,25,25,12.5,4.0,104.16,0,0,1,3,1
NE Bonner (WI),1,1,0,24,24,24,5.3,72.72,0,0,0,2,0
J Botha (SA),12,3,1,24,14,12,3.2,120,0,0,0,1,2
H Osinde (CAN),3,3,1,24,17,12,3.2,120,0,0,0,1,2
AG Cremer (ZIM),2,2,0,23,17,11.5,5.1,74.19,0,0,0,2,0
Hammad Azam (PAK),3,2,1,23,21,23,2.5,135.29,0,0,0,3,1
Anamul Haque (BDESH),1,1,0,22,22,22,2.0,183.33,0,0,0,3,1
PJ Cummins (AUS),9,5,1,22,13,5.5,4.0,91.66,0,0,1,1,1
DR Flynn (NZ),1,1,0,22,22,22,3.1,115.78,0,0,0,0,2
JDS Neesham (NZ),3,2,0,22,12,11,2.5,129.41,0,0,0,4,0
AM Ellis (NZ),3,3,1,19,16,9.5,2.3,126.66,0,0,0,1,1
CK Kapugedera (SL),1,1,0,19,19,19,3.5,82.6,0,0,0,2,1
XJ Doherty (AUS),8,4,3,18,9,18,2.5,105.88,0,0,0,1,0
RV Uthappa (INDIA),1,1,1,18,18,0,3.1,94.73,0,0,0,1,0
DL Vettori (NZ),5,1,0,18,18,18,2.4,112.5,0,0,0,1,0
CJ Anderson (NZ),3,2,0,17,12,8.5,2.2,121.42,0,0,0,2,0
TR Birt (AUS),1,1,0,17,17,17,3.3,80.95,0,0,0,1,1
RM Hira (NZ),12,2,0,17,12,8.5,3.4,77.27,0,0,0,2,0
Shabir Noori (AFG),1,1,0,15,15,15,3.0,83.33,0,0,0,1,0
JW Dernbach (ENG),13,2,1,14,12,14,1.3,155.55,0,0,0,2,0
Rizwan Cheema (CAN),4,4,0,14,8,3.5,4.2,53.84,0,0,1,0,1
CD Wallace (SCOT),4,3,2,14,7,14,1.4,140,0,0,0,1,0
C de Grandhomme (NZ),4,4,2,13,8,6.5,2.5,76.47,0,0,0,1,0
MR Marsh (AUS),2,2,1,13,13,13,2.2,92.85,0,0,0,2,0
Mirwais Ashraf (AFG),3,3,0,12,9,4,1.5,109.09,0,0,0,0,1
PM Seelaar (NL),6,2,2,12,9,0,1.2,150,0,0,0,0,1
MC Sorensen (IRE),10,2,2,12,12,0,2.1,92.3,0,0,0,0,1
T van der Gugten (NL),6,1,0,12,12,12,1.2,150,0,0,0,0,1
GB Hogg (AUS),10,2,0,11,7,5.5,1.5,100,0,0,0,1,0
KS Lokuarachchi (SL),2,2,0,11,11,5.5,2.1,84.61,0,0,1,1,0
Noor Ali Zadran (AFG),1,1,1,11,11,0,0.5,220,0,0,0,2,0
Saeed Ajmal (PAK),16,5,1,11,5,2.75,2.0,91.66,0,0,1,2,0
V Sibanda (ZIM),2,2,0,11,11,5.5,3.1,57.89,0,0,1,1,0
MN Waller (ZIM),3,2,0,11,11,5.5,2.4,68.75,0,0,1,1,0
Asghar Afghan (AFG),2,2,0,10,6,5,3.2,50,0,0,0,0,0
G Goudie (SCOT),2,2,1,10,6,10,1.4,100,0,0,0,1,0
RM Haq (SCOT),5,3,3,10,7,0,1.5,90.9,0,0,0,1,0
Abul Hasan (BDESH),4,1,0,9,9,9,1.2,112.5,0,0,0,1,0
Elias Sunny (BDESH),7,4,2,9,5,4.5,1.3,100,0,0,0,1,0
ST Finn (ENG),11,2,2,9,8,0,2.1,69.23,0,0,0,1,0
PG Fulton (NZ),1,1,0,9,9,9,2.1,69.23,0,0,0,2,0
RA Jadeja (INDIA),4,3,1,9,7,4.5,2.0,75,0,0,0,1,0
KM Jarvis (ZIM),4,2,1,9,9,9,2.2,64.28,0,0,1,0,0
SP Narine (WI),13,3,1,9,4,4.5,1.3,100,0,0,0,1,0
SO Ngoche (KENYA),4,4,1,9,4,3,2.4,56.25,0,0,1,0,0
Shapoor Zadran (AFG),2,2,1,9,9,9,2.5,52.94,0,0,0,0,1
Sohail Tanvir (PAK),9,3,1,9,8,4.5,2.2,64.28,0,0,0,1,0
CS Baugh (WI),2,2,0,8,7,4,1.4,80,0,0,0,1,0
DT Christian (AUS),8,3,1,8,3,4,1.3,88.88,0,0,0,0,0
Dawlat Zadran (AFG),5,3,1,8,8,4,1.2,100,0,0,1,2,0
SW Masakadza (ZIM),2,1,0,8,8,8,1.1,114.28,0,0,0,1,0
D Ramdin (WI),10,3,1,8,4,4,1.2,100,0,0,0,0,0
Shafiqullah (AFG),2,2,0,8,8,4,1.4,80,0,0,1,0,1
BJ Watling (NZ),1,1,0,8,8,8,1.5,72.72,0,0,0,1,0
JH Davey (SCOT),1,1,0,7,7,7,1.0,116.66,0,0,0,0,0
CJ McKay (AUS),3,2,0,7,7,3.5,1.2,87.5,0,0,1,0,1
NM Odhiambo (KENYA),2,2,2,7,6,0,0.5,140,0,0,0,1,0
RW Price (ZIM),3,2,2,7,7,0,1.0,116.66,0,0,0,1,0
WB Rankin (IRE),9,1,1,7,7,0,1.0,116.66,0,0,0,1,0
BV Vitori (ZIM),2,1,1,7,7,0,0.4,175,0,0,0,0,0
Abdur Razzak (BDESH),9,4,2,6,3,3,1.4,60,0,0,0,0,0
RMS Eranga (SL),2,1,0,6,6,6,1.1,85.71,0,0,0,1,0
DP Hyatt (WI),1,1,0,6,6,6,1.1,85.71,0,0,0,1,0
Javed Ahmadi (AFG),2,1,0,6,6,6,0.5,120,0,0,0,1,0
B Kumar (INDIA),2,1,1,6,6,0,1.0,100,0,0,0,0,0
B Lee (AUS),4,2,1,6,6,6,0.5,120,0,0,1,1,0
KO Meth (ZIM),2,1,1,6,6,0,1.0,100,0,0,0,0,0
M Morkel (SA),12,1,0,6,6,6,0.3,200,0,0,0,0,1
P Utseya (ZIM),4,3,0,6,5,2,2.0,50,0,0,1,0,0
AR White (IRE),6,2,1,6,5,6,1.0,100,0,0,0,1,0
SL Malinga (SL),9,2,0,5,5,2.5,2.3,33.33,0,0,1,0,0
Najibullah Zadran (AFG),1,1,0,5,5,5,0.2,250,0,0,0,1,0
Raza Hasan (PAK),7,2,2,5,5,0,2.0,41.66,0,0,0,1,0
WU Tharanga (SL),1,1,0,5,5,5,0.4,125,0,0,0,0,0
Ahsan Malik (NL),4,1,1,4,4,0,0.1,400,0,0,0,1,0
PA Desai (CAN),1,1,1,4,4,0,1.1,57.14,0,0,0,0,0
Khalid Latif (PAK),2,2,0,4,3,2,3.0,22.22,0,0,0,0,0
GE Mathurin (WI),2,2,2,4,3,0,0.5,80,0,0,0,0,0
Mohammad Sami (PAK),2,1,1,4,4,0,1.1,57.14,0,0,0,0,0
JO Ngoche (KENYA),5,3,1,4,2,2,2.5,23.52,0,0,0,0,0
MA Ouma (KENYA),1,1,0,4,4,4,1.0,66.66,0,0,0,1,0
AB Dinda (INDIA),6,1,1,3,3,0,0.4,75,0,0,0,0,0
TJ Murtagh (IRE),1,1,0,3,3,3,0.5,60,0,0,0,0,0
MA Starc (AUS),8,2,1,3,2,3,1.2,37.5,0,0,0,0,0
ES Szwarczynski (NL),2,2,0,3,2,1.5,1.1,42.85,0,0,0,0,0
HA Varaiya (KENYA),4,2,2,3,3,0,1.3,33.33,0,0,0,0,0
Zahid Hussain (CAN),3,2,2,3,2,0,1.2,37.5,0,0,0,0,0
TT Bresnan (ENG),5,3,1,2,1,1,1.4,20,0,0,1,0,0
GH Dockrell (IRE),12,1,1,2,2,0,0.2,100,0,0,0,0,0
Jahurul Islam (BDESH),1,1,0,2,2,2,0.2,100,0,0,0,0,0
E Otieno (KENYA),1,1,0,2,2,2,1.0,33.33,0,0,0,0,0
Aftab Alam (AFG),1,1,1,1,1,0,0.3,33.33,0,0,0,0,0
S Badree (WI),6,1,0,1,1,1,0.4,25,0,0,0,0,0
DG Brownlie (NZ),2,2,0,1,1,0.5,1.0,16.66,0,0,1,0,0
Harbhajan Singh (INDIA),2,1,1,1,1,0,0.1,100,0,0,0,0,0
MJ McClenaghan (NZ),3,2,1,1,1,1,0.4,25,0,0,1,0,0
RD McCann (IRE),3,1,0,1,1,1,0.2,50,0,0,0,0,0
BAW Mendis (SL),6,1,0,1,1,1,0.2,50,0,0,0,0,0
KD Mills (NZ),12,2,2,1,1,0,0.2,50,0,0,0,0,0
R Rampaul (WI),8,2,2,1,1,0,0.3,33.33,0,0,0,0,0
Raza-ur-Rehman (CAN),1,1,0,1,1,1,0.4,25,0,0,0,0,0
SMSM Senanayake (SL),2,1,0,1,1,1,0.4,25,0,0,0,0,0
Shafiul Islam (BDESH),4,1,1,1,1,0,0.1,100,0,0,0,0,0
JC Tredwell (ENG),2,1,1,1,1,0,0.1,100,0,0,0,0,0
I Udana (SL),1,1,1,1,1,0,0.2,50,0,0,0,0,0
Aizaz Cheema (PAK),2,1,1,0,0,0,0.3,0,0,0,0,0,0
PP Chawla (INDIA),4,1,0,0,0,0,0.1,0,0,0,1,0,0
A Dananjaya (SL),4,1,1,0,0,0,0.0,0,0,0,0,0,0
GD Drummond (SCOT),4,1,0,0,0,0,0.0,0,0,0,1,0,0
FH Edwards (WI),7,1,0,0,0,0,0.1,0,0,0,1,0,0
HMRKB Herath (SL),4,1,1,0,0,0,0.0,0,0,0,0,0,0
BW Hilfenhaus (AUS),1,1,0,0,0,0,0.1,0,0,0,1,0,0
Izatullah Dawlatzai (AFG),4,1,1,0,0,0,0.3,0,0,0,0,0,0
RK Kleinveldt (SA),3,1,1,0,0,0,0.0,0,0,0,0,0,0
SE Marsh (AUS),1,1,0,0,0,0,0.2,0,0,0,1,0,0
AF Milne (NZ),2,1,1,0,0,0,0.0,0,0,0,0,0,0
CB Mpofu (ZIM),1,1,0,0,0,0,0.2,0,0,0,1,0,0
F Mutizwa (ZIM),1,1,0,0,0,0,0.3,0,0,0,1,0,0
JL Pattinson (AUS),2,1,1,0,0,0,0.0,0,0,0,0,0,0
Shakeel Ansar (PAK),2,1,0,0,0,0,0.1,0,0,0,1,0,0
I Sharma (INDIA),2,1,0,0,0,0,0.1,0,0,0,1,0,0
DW Steyn (SA),8,1,1,0,0,0,0.0,0,0,0,0,0,0
SR Watson (AUS),5,5,0,195,59,39,18.5,172.56,0,3,0,18,13
DPMD Jayawardene (SL),3,3,1,169,86,84.5,21.5,129,0,2,0,22,2
Mohammad Hafeez (PAK),5,5,0,163,71,32.6,22.3,120.74,0,2,0,14,5
EJG Morgan (ENG),4,4,0,153,49,38.25,18.5,135.39,0,0,0,17,5
KP Pietersen (ENG),5,5,0,153,53,30.6,17.0,150,0,1,0,16,6
BB McCullum (NZ),2,2,1,145,81,145,13.5,174.69,0,2,0,7,12
TM Dilshan (SL),3,3,1,136,104,68,13.0,174.35,1,0,0,16,5
DA Warner (AUS),6,6,0,129,53,21.5,18.5,114.15,0,1,2,16,2
MN Samuels (WI),5,5,1,128,58,32,20.5,102.4,0,1,0,8,4
Asad Shafiq (PAK),5,5,0,124,38,24.8,17.3,118.09,0,0,0,14,2
CL White (AUS),6,6,0,119,39,19.83,16.2,121.42,0,0,1,7,5
SK Raina (INDIA),4,4,0,115,41,28.75,12.5,149.35,0,0,0,8,8
CJ Chibhabha (ZIM),4,4,0,112,65,28,14.3,128.73,0,1,0,10,5
Umar Akmal (PAK),5,5,1,111,41,27.75,16.3,112.12,0,0,1,11,0
MJ Guptill (NZ),2,2,1,107,67,107,13.4,130.48,0,1,0,9,4
KC Sangakkara (SL),4,4,1,106,43,35.33,14.2,123.25,0,0,0,10,1
C Kieswetter (ENG),5,5,1,102,58,25.5,14.4,115.9,0,1,0,9,3
LMP Simmons (WI),3,3,0,97,65,32.33,12.5,125.97,0,1,0,10,3
DM Bravo (WI),3,3,0,90,42,30,13.2,112.5,0,0,0,9,3
Misbah-ul-Haq (PAK),5,4,2,84,48,42,12.0,116.66,0,0,1,5,1
DJ Hussey (AUS),6,6,0,81,28,13.5,15.5,85.26,0,0,0,4,2
LD Chandimal (SL),3,3,0,80,56,26.66,11.0,121.21,0,1,0,10,0
RG Sharma (INDIA),3,3,0,80,53,26.66,10.0,133.33,0,1,0,5,4
E Chigumbura (ZIM),4,4,0,78,39,19.5,9.4,134.48,0,0,0,8,3
AD Hales (ENG),4,4,1,75,62,25,13.0,96.15,0,1,1,8,1
BRM Taylor (ZIM),4,4,1,71,50,23.66,11.3,102.89,0,1,0,6,1
SPD Smith (AUS),6,6,2,69,15,17.25,13.4,84.14,0,0,0,3,0
AJ Finch (AUS),2,2,2,68,53,-,7.5,144.68,0,1,0,5,2
RS Bopara (ENG),5,4,2,67,31,33.5,13.5,80.72,0,0,0,4,0
JP Duminy (SA),3,3,0,67,67,22.33,9.5,113.55,0,1,2,6,3
MN van Wyk (SA),1,1,0,67,67,67,6.3,171.79,0,1,0,5,5
IR Bell (ENG),2,2,0,66,39,33,7.5,140.42,0,0,0,7,1
J Botha (SA),3,3,0,63,34,21,8.4,121.15,0,0,0,5,2
CD Barnwell (WI),4,4,2,61,34,30.5,7.5,129.78,0,0,1,2,4
V Kohli (INDIA),4,4,0,61,28,15.25,8.4,117.3,0,0,0,10,0
AM Rahane (INDIA),2,2,0,61,61,30.5,7.0,145.23,0,1,1,8,0
DP Hyatt (WI),4,4,1,58,28,19.33,7.5,123.4,0,0,0,3,4
J Charles (WI),2,2,0,57,36,28.5,11.1,85.07,0,0,0,4,2
SE Marsh (AUS),4,4,0,55,26,13.75,8.4,105.76,0,0,1,5,2
Nasir Hossain (BDESH),2,2,1,53,35,53,8.5,100,0,0,0,3,1
Mushfiqur Rahim (BDESH),2,2,1,51,41,51,7.2,115.9,0,0,0,1,2
CK Coventry (ZIM),4,4,0,49,30,12.25,5.2,153.12,0,0,1,7,1
SR Patel (ENG),5,4,1,48,25,16,8.4,92.3,0,0,1,4,1
DR Smith (WI),2,2,0,44,33,22,5.3,133.33,0,0,0,5,2
S Badrinath (INDIA),1,1,0,43,43,43,6.1,116.21,0,0,0,5,0
WD Parnell (SA),2,2,1,43,29,43,4.3,159.25,0,0,0,4,2
T Taibu (ZIM),2,2,1,43,37,43,5.5,122.85,0,0,0,3,1
Shahid Afridi (PAK),3,3,0,42,22,14,5.1,135.48,0,0,0,1,3
CA Ingram (SA),3,3,0,40,33,13.33,7.0,95.23,0,0,0,4,1
DA Miller (SA),3,3,0,40,20,13.33,6.4,100,0,0,0,3,1
MS Dhoni (INDIA),3,3,1,39,21,19.5,7.3,86.66,0,0,0,1,1
F Mutizwa (ZIM),2,2,0,38,22,19,5.3,115.15,0,0,0,3,0
CR Woakes (ENG),3,3,2,37,19,37,5.0,123.33,0,0,0,1,2
MR Marsh (AUS),1,1,0,36,36,36,3.3,171.42,0,0,0,0,4
PA Patel (INDIA),2,2,0,36,26,18,5.2,112.5,0,0,0,4,1
Imran Farhat (PAK),2,2,0,35,19,17.5,4.1,140,0,0,0,7,0
SM Davies (ENG),2,2,0,33,29,16.5,4.4,117.85,0,0,0,3,0
H Masakadza (ZIM),4,4,0,33,12,8.25,5.0,110,0,0,0,3,1
J Theron (SA),3,3,3,32,31,-,3.3,152.38,0,0,0,3,1
R Dravid (INDIA),1,1,0,31,31,31,3.3,147.61,0,0,0,0,3
YK Pathan (INDIA),3,3,1,31,15,15.5,4.2,119.23,0,0,0,1,2
BA Stokes (ENG),2,1,0,31,31,31,3.5,134.78,0,0,0,3,1
MG Johnson (AUS),4,3,2,30,22,30,4.4,107.14,0,0,0,1,1
BMAJ Mendis (SL),3,2,1,30,29,30,3.5,130.43,0,0,0,4,0
JD Ryder (NZ),2,1,1,30,30,-,3.5,130.43,0,0,0,3,0
Sohail Tanvir (PAK),4,3,1,30,17,15,3.5,130.43,0,0,0,1,2
TT Bresnan (ENG),6,3,1,28,15,14,4.3,103.7,0,0,0,1,0
SNJ O'Keefe (AUS),6,4,0,27,22,6.75,3.0,150,0,0,0,3,1
LJ Wright (ENG),3,3,0,27,18,9,4.5,93.1,0,0,1,1,0
Imrul Kayes (BDESH),2,2,0,24,22,12,4.5,82.75,0,0,0,3,1
Mohammad Ashraful (BDESH),1,1,0,24,24,24,4.1,96,0,0,0,2,0
Rameez Raja (2) (PAK),2,2,0,24,23,12,4.5,82.75,0,0,0,2,0
GC Smith (SA),2,2,0,24,24,12,4.4,85.71,0,0,1,1,1
AD Russell (WI),5,4,1,23,12,7.66,4.5,79.31,0,0,1,2,0
PD Collingwood (ENG),2,2,0,22,16,11,5.0,73.33,0,0,0,2,0
Saeed Ajmal (PAK),5,2,2,22,21,-,2.3,146.66,0,0,0,2,0
Shoaib Malik (PAK),4,4,1,22,11,7.33,3.5,95.65,0,0,0,2,0
V Sibanda (ZIM),2,2,0,22,15,11,5.0,73.33,0,0,0,2,1
MN Waller (ZIM),2,2,0,22,12,11,2.4,137.5,0,0,0,2,1
R Ashwin (INDIA),4,2,1,21,17,21,2.1,161.53,0,0,0,4,0
